,source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,r_med_geo,l,b
2120,1988717733772001281,247.55579592520016,-54.844060500192235,0.9530003,0.052865908,-26.921095,0.029393446,-26.044968,0.026221491,129.5728,4.574988,973.7291935837393,331.0506613797336,-4.396145340101634
2121,1883516439885774849,103.80357947926275,-5.45406780192657,1.1188972,0.051186677,19.673105,0.028459793,-37.393005,0.025388593,146.84428,1.0,973.7291935837393,218.2168510320948,-1.64704196982733
2122,1960925962472259613,152.32053635310044,-70.4327265609703,1.3920949,0.059433777,-53.473858,0.03304518,28.724678,0.029479153,55.758682,4.6559167,973.7291935837393,290.08678205383603,-11.719962793485811
2123,1769140601665617949,318.3639173881639,40.30504399320171,2.2937095,0.06107194,59.238693,0.033956,-65.516205,0.030291682,-117.92079,20.900063,492.18523987337824,84.33057911966789,-5.694161690628349
2124,2029753461930721309,227.6980366221077,-40.352380815575856,1.1980853,0.05406483,-31.843418,0.030060044,-48.437096,0.026816154,-117.40089,5.3674088,973.7291935837393,329.74200831664837,15.155016866384331
2125,1911530853565988893,122.15320720102481,-39.73146937986239,1.2255968,0.052145638,-27.059769,0.028992975,-18.620031,0.025864236,100.987114,2.9970315,973.7291935837393,256.2622447971511,-3.7447971445641137
2126,1981957914943815681,265.0229254666634,-36.365923586872405,1.068901,0.050935484,-29.306929,0.02832013,-46.69714,0.025264,13.144861,1.0,973.7291935837393,353.0649680361391,-2.9151062239167
2127,1773872848171958301,303.5316601977572,13.099922487691366,0.95393103,0.05163272,-20.780602,0.028707793,-33.321728,0.02560983,62.40724,2.563329,973.7291935837393,54.406918842134075,-11.692504078328753
2128,2249434592375210013,295.6143759176771,38.299508188153624,1.1710812,0.05062797,-21.49412,0.028149152,-30.047497,0.025111472,23.44561,2.146514,973.7291935837393,72.41568111767214,7.377293497778556
2129,1850351870657167361,51.22035554574028,16.226791432103457,1.6443568,0.08150383,47.456543,0.04531613,-42.96685,0.0404259,-65.388535,16.999407,492.18523987337824,168.11952885262767,-32.863168143531674
2130,2264238790996393985,223.60114317391654,39.742882433054305,36.59277,0.050752465,245.9259,0.02821837,-164.34933,0.025173223,-22.441586,1.6327211,27.00980412354848,67.18628869552012,61.60612415550326
2131,2092012710853083165,126.2258845166979,-33.534234311759946,1.4144806,0.068952605,36.445107,0.03833765,-20.775053,0.034200493,52.753716,1.5568764,973.7291935837393,252.94657564943762,2.425788576806416
2132,1993472967077527564,289.0333089828225,-52.14145937032624,1.325821,0.055544626,-25.219637,0.030882811,27.829182,0.027550135,189.98239,10.51557,973.7291935837393,345.1459889596522,-24.75589668813838
2133,2090365711288369164,133.54863177684985,-43.110553121203125,13.470632,0.050741978,-198.16876,0.02821254,180.83788,0.025168022,28.31254,1.7221063,76.90420739177874,264.03513966254883,1.1450161457692445
2134,1768446882977153036,324.78684708663536,33.52567253242854,1.6231678,0.052981313,86.87676,0.02945761,52.09248,0.02627873,-176.60312,6.352497,492.18523987337824,83.17478055299748,-14.117007602801708
2135,1947060416605585420,126.09902638961142,-61.27864015614607,1.7912302,0.072506994,28.214338,0.04031389,-30.248959,0.03596347,79.59501,6.68074,492.18523987337824,275.9410285436146,-13.363536375439969
2136,2059840519722237964,196.81809509980565,-49.80729657328188,6.9993734,0.05106037,96.14153,0.028389566,66.56664,0.025325945,39.149067,1.489826,142.15347158050872,305.5525179942685,12.98386372304087
2137,2289337303866277890,247.39356963706325,11.304312370285766,2.299787,0.05306237,-44.150887,0.029502677,-91.45686,0.026318934,-55.70478,1.0,492.18523987337824,26.858173847179717,36.566219895211326
2138,2210098148968235010,273.957891144656,77.31763708094128,5.81202,0.063157186,-83.853676,0.035115395,128.4349,0.031325962,-19.43039,3.9379795,166.1178031977051,108.66159400902356,28.365438456226922
2139,2172021352494530561,66.87155591156043,49.71829406016318,1.0734711,0.051341638,34.11885,0.028545951,-34.132168,0.025465453,-76.42789,1.0,973.7291935837393,154.47717475214515,0.5577393736818544
2140,1775877841984946181,329.47721923851765,23.748498549772954,2.1688685,0.056913987,49.843964,0.031644177,-78.86117,0.028229339,-328.98517,16.86887,492.18523987337824,79.39939694644362,-24.105911663224752
2141,1933330084765106181,82.78710182032752,-6.863468122267557,2.4392924,0.054579377,40.513203,0.030346133,-51.47132,0.02707137,-64.60416,2.7365158,492.18523987337824,209.92294635894382,-20.962258851694177
2142,2232296736561299459,166.76539708462303,82.96591683170963,1.474242,0.052396536,-38.219643,0.029132474,-44.021282,0.025988681,51.534004,2.5443358,973.7291935837393,126.63101019960676,33.39657069688041
2143,1958556334794211478,192.7722772613252,-65.63382317180577,1.3577468,0.059095144,18.525873,0.0328569,-15.822011,0.029311191,-14.471301,15.933957,973.7291935837393,302.89590733984375,-2.7620999800325223
2144,2257344234212294657,228.36256721907128,6.507922142113772,2.1018476,0.056750864,-100.67935,0.03155348,-99.27014,0.028148428,82.83002,1.7651132,492.18523987337824,8.023036194119815,50.49220196796802
2145,2109009120509034497,174.48318064708593,34.053490431529276,10.104585,0.052041385,-262.68207,0.02893501,-115.07121,0.025812527,-21.843779,4.6680503,99.34009314797727,184.76813822276935,72.7661184208808
2146,1867569561188958209,10.188752874315163,25.51334559808114,1.3600217,0.053282477,40.206215,0.029625058,-43.040607,0.026428109,-422.31076,11.987731,973.7291935837393,119.90178386918338,-37.29554097214391
2147,2033997976245895198,246.22831919012268,-29.864953550892032,1.5644169,0.056959875,-54.01259,0.03166969,-55.588444,0.028252099,97.258736,4.2704377,492.18523987337824,348.63231277463825,13.49980992630497
2148,1989210216196997150,251.0264854986645,-54.9472748615938,1.4764128,0.053486466,-20.203867,0.029738475,-30.623724,0.026529286,-73.3839,9.213738,973.7291935837393,332.31118177801454,-5.950967725207998
2149,2078106289648435230,221.42477796837673,-42.2529820352594,2.1021526,0.05525257,-59.551334,0.03072043,-84.623604,0.027405275,-120.14526,11.330379,492.18523987337824,324.511215555871,15.780923228019027
2150,1838702961572708353,69.24413259481675,42.57490186232148,1.0038993,0.052877866,32.7213,0.029400093,-36.868446,0.026227422,-79.43241,4.1963143,973.7291935837393,160.82252780153107,-3.1144885518665317
2151,1958398086455754782,191.8028082498471,-72.37590398997531,1.495069,0.053259145,-55.492596,0.029612085,23.44748,0.026416536,142.90384,9.226872,973.7291935837393,302.6075581664316,-9.506818452877987
2152,2004293230807482398,226.00696456116702,-65.35581188611478,1.3681337,0.05620057,-32.05285,0.031247517,-24.536678,0.027875483,-98.473175,4.8666596,973.7291935837393,316.1843033606263,-5.95421015768361
2153,1842583138107129857,52.48670822399598,54.090749223441435,1.5129764,0.051442184,47.906166,0.028601853,-38.66957,0.025515324,-116.41027,1.0,492.18523987337824,144.91089221625535,-1.8746075080218085
2154,2172973188114284545,69.2208892696995,53.48891371901189,1.024224,0.055761606,31.055483,0.031003453,-33.547424,0.027657757,-86.02808,1.0,973.7291935837393,152.712470959344,4.195643276957621
2155,1873690521080168449,86.50654375060209,25.236404482720687,0.9601481,0.050808158,25.49529,0.028249336,-39.9522,0.025200848,33.426228,2.1241195,973.7291935837393,183.2068763841637,-1.8482436107526368
2156,2302341498470924294,261.6523652411397,34.687280429488254,1.3388789,0.07322587,-24.310518,0.040713582,29.20349,0.03632003,-99.038956,15.25859,973.7291935837393,58.74864811293055,31.616051392785426
2157,1832174061526974465,4.283090654117579,7.98879025216344,22.967936,0.05160726,-165.73491,0.028693637,-210.58926,0.025597202,-49.884613,1.0,43.429244284852,108.41148400371631,-53.912977048687004
2158,2192520284492267521,155.7984101163499,48.62810758417071,12.867287,0.05087425,-163.50536,0.028286083,104.05241,0.025233626,-14.652317,2.8715591,76.90420739177874,165.91689636047988,54.25175313815977
2159,1944094844632694788,78.50613334797721,-32.33560120081662,1.2942764,0.05305622,74.17848,0.029499259,-41.14324,0.026315887,182.52399,17.993443,973.7291935837393,235.32522852810254,-33.640686424784604
2160,1967504069958303746,15.12445786783251,-37.28316740639411,1.8794743,0.053389672,149.75166,0.029684657,-84.20435,0.026481278,135.56828,1.0,492.18523987337824,292.8354267697045,-79.66684929039862
2161,1852011368576712706,51.710282858509736,30.36856704867553,2.416297,0.0550779,69.80605,0.030623313,-36.66419,0.027318638,-15.342336,3.4879737,492.18523987337824,158.5191478803084,-21.560220908474125
2162,1729402537880063737,268.73726416572504,-30.048548780439717,1.2403717,0.057374224,-21.677046,0.03190007,-25.68526,0.028457616,94.39383,7.9237065,973.7291935837393,0.08528642098123031,-2.3131930770723805
2163,2231104264795586562,160.1336173636961,67.33761828012433,1.8074105,0.058859684,40.848083,0.032725986,-49.278706,0.029194403,-77.96794,20.244774,492.18523987337824,140.11850265008337,45.174650112734874
2164,1862342358490677250,41.34839450996896,36.28722783573327,1.0729989,0.052169833,38.470524,0.029006427,-48.53036,0.025876237,-102.407455,1.0,973.7291935837393,147.2765233562491,-21.140060465433034
2165,2077594144863158277,208.5621359580524,-37.650447284867454,2.037452,0.060809586,-134.24905,0.03381013,-37.764027,0.030161556,185.48982,9.351711,492.18523987337824,316.4517930454819,23.56677224568886
2166,2288927478221111299,233.8186751937457,5.776386580467377,22.187418,0.051221233,-214.69675,0.028479006,-1365.8081,0.025405731,47.847908,1.2219149,45.43088027529155,11.727581234144967,45.60866610144895
2167,1838176961088716808,77.05340319543019,28.657564769895465,2.9586966,0.06788484,110.61156,0.03774397,-117.63198,0.03367088,164.25089,15.47738,332.48311223580515,175.66916433521405,-6.966982754308542
2168,2272688095071567903,261.12493085498323,-14.03692867539264,1.0880919,0.06085466,-33.178562,0.03383519,-93.077,0.030183911,-2.5818949,14.152127,973.7291935837393,10.085566375486662,12.071377341610198
2169,2016921212046802950,307.86619160229276,-75.64932961014848,1.0895804,0.055628717,30.107231,0.030929567,-51.049656,0.027591845,91.94273,8.077813,973.7291935837393,318.35067089637533,-32.34418148959008
2170,2237039265219346463,303.2147928140052,36.05351145742069,1.1141294,0.05367222,-18.61608,0.029841755,-26.752178,0.02662142,-23.5296,16.089258,973.7291935837393,73.63443933904841,1.0362026988897224
2171,1818989705794945030,351.9960121423675,46.72117728501247,1.6086274,0.050378513,44.91525,0.028010452,31.47286,0.024987742,-182.95926,2.086574,492.18523987337824,108.37236328734966,-13.777810984222068
2172,1739203189258846239,292.15129620060867,0.9407789345457442,8.562037,0.065862,-86.409256,0.036619272,-131.80002,0.03266755,-20.261866,4.807579,110.76624860879465,38.04128636299433,-7.82766336598668
2173,1997823365087232031,259.7151057055274,-52.266276330624095,14.389423,0.05118292,-107.62039,0.028457701,-111.94643,0.025386726,40.37964,1.0,71.2641594657061,337.6040231401369,-8.426482568199118
2174,1916475447550410783,115.81650054281403,-30.449209810279037,8.405001,0.051154125,-188.93,0.028441694,-200.53096,0.025372446,156.25685,1.0,124.71224746978949,245.62272523736974,-3.3853029978007427
2175,2079945330220072991,206.44223078445359,-47.98515119013696,12.498407,0.052581742,-241.7581,0.029235449,-121.49524,0.026080543,124.84959,6.782448,83.3214314172832,312.251033347299,13.90107831314393
2176,1884432045443121153,99.03607809329633,1.033214367308149,1.7837864,0.051452845,34.21112,0.028607784,-69.75976,0.025520612,100.12887,4.307587,492.18523987337824,210.26615006947355,-2.9298757019683124
2177,1863807208492367878,37.38517388232544,43.35981454121865,1.3038476,0.052491874,31.141472,0.029185481,-27.94459,0.026035968,-5.99257,3.756484,973.7291935837393,141.23014771948053,-15.999041650419832
2178,1817621342233559041,346.7692890484639,39.10814994381001,2.3061326,0.050697424,50.766296,0.028187767,29.489122,0.025145922,22.387783,1.0,492.18523987337824,101.71777327731411,-19.42633053753981
2179,1851381846764421121,55.94530428956491,28.462562499606232,9.497498,0.05160733,125.6727,0.028693676,-120.31249,0.025597235,71.04785,1.3181057,110.76624860879465,162.8830423941873,-20.73870434904971
2180,1884204467876790273,102.05512461292777,-0.43966161198066156,0.9649542,0.051260915,15.052464,0.02850107,-34.750534,0.025425414,143.35657,1.3826617,973.7291935837393,212.95646891184708,-0.9163359080034207
2181,1988801588713489166,245.04050711197834,-52.72500321028797,1.3817978,0.075838424,-27.197023,0.042166166,13.57762,0.037615858,-0.24629733,30.26421,973.7291935837393,331.5310109924217,-1.85312166705281
2182,1737453045920301060,302.08956403591833,-30.05493010323847,1.1075429,0.057241783,-24.468775,0.03182643,-67.297455,0.028391924,139.22366,4.882206,973.7291935837393,11.808090399041546,-28.821773613517117
2183,1840428906931290116,71.03176884906942,27.893877381240976,1.3382614,0.0676251,23.547493,0.037599556,-28.221104,0.03354205,-2.5060105,6.062505,973.7291935837393,172.98568175668143,-11.62431502432682
2184,2287952129668677636,233.48300946069173,1.4315369914977194,1.4436433,0.06929539,-53.027695,0.038528237,-105.730125,0.03437051,121.89364,8.459715,973.7291935837393,6.486008219077282,43.3682854603158
2185,1819346394238943234,349.5972539606115,41.96541526343282,9.554117,0.053980347,-175.55124,0.030013073,-131.90044,0.026774254,-35.12966,12.892947,99.34009314797727,104.98431244885087,-17.640623176439924
2186,1847071679444942850,48.04388850972326,13.225821247381196,1.6013176,0.065547206,75.30703,0.036444247,-44.584316,0.032511413,210.26212,10.229424,492.18523987337824,167.6531603451056,-37.14046105839544
2187,1973236219345108994,41.09654220414824,-60.889016471159486,1.2809904,0.061412897,50.71358,0.03414557,-34.21946,0.030460795,241.54411,14.024232,973.7291935837393,281.3579003153628,-51.24586844564863
2188,1729444860487798693,267.8020166295,-29.449530862685062,1.0942951,0.053414587,-18.175125,0.02969851,-27.66588,0.026493635,74.00638,3.8533294,973.7291935837393,0.18954307594124048,-1.3095626111459981
2189,2173308955772583942,74.70759791615835,65.39007283777448,1.1727034,0.054444917,38.808155,0.030271374,-32.633026,0.027004678,-63.64118,15.195819,973.7291935837393,145.15410947178952,13.868790398204952
2190,1803527802188726278,334.42549319585027,38.21514830752661,1.1073613,0.05121702,32.551662,0.028476663,24.85855,0.025403641,-335.18893,2.7098773,973.7291935837393,92.49419488913253,-15.406591455358594
2191,1733067136986775553,274.24261684304093,-21.965274354409118,1.5538572,0.05378759,-34.405605,0.029905898,-71.81532,0.026678644,-70.27687,6.2537017,492.18523987337824,9.560457644232228,-2.6878119380988084
2192,1819084379893268486,353.88532646028193,45.46922376511401,0.9577655,0.0552238,30.667963,0.030704433,44.53437,0.027391005,-199.59981,28.86807,973.7291935837393,109.25274746108231,-15.377072610823806
2193,1991110400057278465,309.05485524172775,-42.621656103984485,1.4004822,0.067853,42.85132,0.037726264,-53.91852,0.033655085,-55.97877,3.693893,973.7291935837393,358.38739041066657,-36.71690167381042
2194,2265802510876803073,226.18064097361344,33.11470423093959,30.10219,0.050832763,-233.88142,0.028263018,184.46356,0.025213052,-7.537608,1.4063263,33.29504519740958,52.88945541809847,60.69194355493553
2195,2020349734115344385,255.30197073348407,-40.93240109638175,1.4813997,0.07808587,-46.142963,0.043415744,-58.673088,0.03873059,-3.163125,6.1434565,973.7291935837393,344.9852565905893,0.7058285055993666
2196,1995668593013948422,265.8830519441098,-56.19680700401348,12.781616,0.05119132,-107.72983,0.028462375,-115.69198,0.025390895,-4.176792,1.0,76.90420739177874,336.11657750177017,-13.552244861517833
2197,1768635247357853702,327.08574047720117,32.939145630371755,1.1065799,0.059140854,32.74934,0.032882314,33.59166,0.029333863,-117.939,7.9731936,973.7291935837393,84.23867853467216,-15.844799290078203
2198,1986944350499635201,239.62627327707148,-60.88443249300492,2.3221202,0.05091666,-77.90365,0.028309664,-56.170017,0.025254663,128.96355,5.4014893,492.18523987337824,323.8082802343157,-5.839597367685158
2199,2193206134800646145,159.93535544604367,48.07722199859702,15.9322405,0.05340648,134.36165,0.029694002,-186.62576,0.026489614,-39.301884,1.0,62.414140475833264,164.71023583649284,56.971227881458795
2200,2124178773468250113,171.28665862227368,24.2385978608919,24.60545,0.052771065,-280.11884,0.029340712,-144.76106,0.026174448,-9.613297,2.3551219,39.977377075909615,216.56491822793984,70.36998952887211
2201,1890741459775127553,80.04109855295513,3.807375367989534,2.3302855,0.053182777,58.807716,0.029569624,-84.55408,0.026378658,89.943695,1.564344,492.18523987337824,198.56683987997644,-18.306928063922754
2202,1838867600688283649,71.41900860498303,43.14739862329944,2.0251162,0.051232435,56.60738,0.028485235,-75.72885,0.02541129,-79.64903,4.5697346,492.18523987337824,161.44578868406566,-1.5393063015341901
2203,1949773989962317830,130.03397362891906,-57.11562772716433,33.626232,0.054514077,112.53349,0.030309826,-208.41315,0.027038982,25.904047,1.0,29.443900758757277,273.62421360545426,-9.336670181071032
2204,2211305912830787585,320.392369883924,81.57791779950126,8.2702055,0.052941777,147.30699,0.029435627,91.42283,0.02625912,-15.588184,7.107539,124.71224746978949,115.74492892142226,21.81767001644869
2205,1999583966671142944,274.7770537362705,-51.06098934088309,1.2831676,0.058269963,-24.623598,0.032398097,-47.37616,0.028901901,-31.744942,17.2506,973.7291935837393,343.277908446618,-16.02327707312513
2206,2263378783522258945,234.52739300539136,40.5332107378161,13.72072,0.05135946,-131.45872,0.028555859,261.9373,0.025474291,-31.60748,4.26323,71.2641594657061,65.23886476083239,53.285986802596774
2207,1944221322963845121,81.36756129820864,-35.1608018028086,2.4667726,0.053565424,55.92691,0.029782377,-48.87015,0.02656845,61.224506,3.860893,492.18523987337824,239.23097368794572,-31.948691167131024
2208,1983351696121659553,256.4630024751347,-42.48894944014886,2.45353,0.05142145,-41.220966,0.028590327,-63.96355,0.02550504,89.59398,1.070419,492.18523987337824,344.27847267969616,-0.9295254488080915
2209,1738933641406316705,286.3914460896121,0.6913739759948242,1.0574731,0.07949473,21.57077,0.04419907,-30.496216,0.039429385,-166.70493,10.577603,973.7291935837393,35.15988056959936,-2.827089702724319
2210,2276590901788672161,279.0844939776955,-7.012174724737816,1.2328993,0.066505216,-33.64775,0.0369769,-58.586533,0.032986585,-99.595184,18.193998,973.7291935837393,24.973933754335263,0.1426869247373352
2211,2292412955850965153,285.21608358822095,16.19304160619541,1.9919192,0.069552846,-63.13268,0.03867138,-45.15162,0.03449821,63.40968,4.5886474,492.18523987337824,48.43766528659724,5.2797530404290445
2212,2018568297779298465,261.25191386235576,-32.11135417377004,1.0451403,0.07245431,-36.3598,0.040284596,-56.88392,0.03593734,-68.75627,17.585558,973.7291935837393,354.9293981785193,2.0179095074806557
2213,2048471251663454209,213.42618892026192,-0.12607292932668546,1.5459,0.08057832,-68.91689,0.044801544,-136.62585,0.039966844,-14.773721,20.876055,492.18523987337824,342.25303618916155,56.33141874713537
2214,2274068755392757921,265.2696412300599,-19.158495252217847,1.3321927,0.05752721,-69.600075,0.03198513,-35.682346,0.028533496,-8.735649,17.90016,973.7291935837393,7.808745696643193,5.993346226890464
2215,2289568828373336068,244.72121719540672,5.174518448410455,1.7184857,0.06528427,-52.903347,0.03629805,-82.22834,0.032380998,-20.684122,34.71899,492.18523987337824,18.59638949638163,36.051148155112735
2216,1959171970843017217,143.7174576129471,-81.0369003930818,1.9531425,0.058698773,-52.900352,0.03263652,44.119698,0.029114591,-3.7119458,3.207338,492.18523987337824,295.6767494536593,-21.082212277751967
2217,2206940319092572161,246.6593688294663,62.78929767107847,2.2749498,0.051242944,-41.286087,0.028491078,57.690624,0.0254165,67.9167,3.4866617,492.18523987337824,94.02898570802117,40.2312196311487
2218,1925564259773710345,117.03837523930116,-34.20444890223771,13.658308,0.052917358,130.97078,0.029422052,-175.42838,0.02624701,20.98243,1.0,71.2641594657061,249.40178555461333,-4.3606239572004455
2219,2048312410753728514,215.48727785214788,-2.1516848987422224,7.662111,0.05108939,-440.18945,0.028405702,-173.59319,0.025340337,45.01158,1.900938,124.71224746978949,343.1915562926596,53.49267889467574
2220,2017186336083017730,340.9988785801851,-75.69783578268115,1.1511692,0.053386915,66.80072,0.029683126,-37.72302,0.026479911,192.47414,6.829661,973.7291935837393,312.58392793976196,-38.94579887353998
2221,2250715854134050842,292.72086897844633,43.493801590934375,1.271062,0.058632184,-56.515427,0.032599494,-50.00443,0.029081564,-30.204157,6.9227347,973.7291935837393,76.04807885673961,11.728065608862712
2222,2176751737132548099,89.71702300524066,47.63817029775752,1.0217271,0.052430738,37.29467,0.02915149,-27.752642,0.026005646,30.339684,1.8921881,973.7291935837393,164.9814573875799,11.570686796847223
2223,1749106224336470017,5.165888763618344,-15.728672394717938,1.1413662,0.06933785,95.889145,0.03855185,-54.869175,0.034391575,-90.43666,24.626146,973.7291935837393,89.29724105991092,-76.54700182912615
2224,1909987616250396678,129.8886444519402,-45.4228971199014,49.86547,0.051437322,-332.36383,0.02859915,465.36926,0.025512911,14.9693165,1.0,20.018317294700424,264.19603276461066,-2.3457577144464614
2225,2147762657665482753,133.41719284472734,25.87938551977672,2.3302307,0.053020287,-62.608967,0.02947928,-132.48488,0.026298063,70.76381,2.7508614,492.18523987337824,199.86057746397196,37.30989129856227
2226,2244258392547786758,288.22502120975264,33.30972942430005,18.569584,0.051181886,85.14801,0.02845713,164.72498,0.025386216,-54.93931,1.6348339,52.560376973561944,65.1522667733585,10.41986141114516
2227,1743114358545711110,298.4863969571135,-17.4721082331631,6.8351207,0.05633563,-100.96744,0.031322613,129.87823,0.027942473,139.2946,5.1983647,142.15347158050872,23.6549127057342,-21.443444789959106
2228,2257752282009436161,223.73456670321647,22.11587849844786,3.8898098,0.05381337,-198.74536,0.029920235,-129.1488,0.026691433,-150.26326,3.6327837,247.30562930040813,29.620533436283758,61.56206309359991
2229,2261124484171825153,226.4002308907176,53.879540749633854,5.81265,0.05099688,-131.77452,0.028354265,-186.42206,0.025294453,-32.125614,3.6693892,166.1178031977051,89.58051444296797,53.66954865973706
2230,1844242472817917953,66.58733037506916,48.8532849252934,2.2493515,0.052014265,67.47692,0.028919932,-78.37863,0.025799075,-88.63385,1.1289953,492.18523987337824,154.97009585407258,-0.17686535774475645
2231,1853685057336639489,60.358632172453206,41.50775446075184,1.6455023,0.071217336,54.586143,0.039596837,-58.72911,0.0353238,-87.23694,20.5276,492.18523987337824,156.86814307818227,-8.51600171034398
2232,2248138173676781569,277.87174993652707,44.331037480435505,10.649807,0.051943287,-151.47649,0.028880468,120.420364,0.025763871,-27.909487,1.0,90.68942005794487,72.72468427918844,21.96203555430435
2233,2081175133975740417,218.41244749865496,-4.336828029369419,16.666523,0.0534622,152.77551,0.029724983,106.63672,0.026517252,-3.1945245,5.5632725,58.72231715522967,344.94269576124606,50.00987398689393
2234,2020376517665619969,256.61769397732337,-39.99290241231745,1.3973546,0.051121853,-32.539097,0.028423749,-53.262234,0.025356438,53.990643,2.043824,973.7291935837393,346.33991034421007,0.48275229067405867
2235,1769370403890790433,311.34580539701494,38.38443156851532,1.7909762,0.05124151,-49.534035,0.028490279,35.417477,0.02541579,-2.6144667,3.8205912,492.18523987337824,79.31687924535372,-2.84285264188518
2236,1998301107452903590,262.3152779806001,-47.78812573170714,1.4727846,0.052750286,-17.854565,0.029329158,-33.530434,0.02616414,203.0891,5.981019,973.7291935837393,342.3039482153697,-7.347647224360263
2237,2020023231104155814,249.040789326011,-43.027912117405464,1.047739,0.058050897,-47.82929,0.0322763,-49.749516,0.028793246,-189.6613,4.575334,973.7291935837393,340.38596685087094,2.9210456808800105
2238,2201527547903082529,313.2799509970389,56.43820506913514,1.0838612,0.06882559,-28.71747,0.038267028,20.988558,0.03413749,-34.438828,4.5654497,973.7291935837393,94.19019459975239,7.51800271295759
2239,1767195037315104801,307.5067607735784,36.00422951311231,2.0068393,0.06964513,-66.49347,0.03872269,-63.536083,0.034543984,-20.255,1.3268323,492.18523987337824,75.56963442869512,-1.8455221411720972
2240,1805623557116395533,330.12414072724954,44.37372898417159,2.4354131,0.051293597,75.13096,0.02851924,76.106155,0.025441622,-29.993296,3.8684373,492.18523987337824,93.55868616528252,-8.53245427399577
2241,2237825411738239009,300.9534714626769,49.97301891207398,1.4692527,0.05687938,29.444382,0.031624936,21.171022,0.028212171,-138.28406,12.576934,973.7291935837393,84.5773969385837,9.86884568898686
2242,2005364722068619277,205.24876627841724,-86.74088646044156,1.0332521,0.061482843,-61.552444,0.03418446,41.014927,0.030495489,-25.074884,23.182455,973.7291935837393,303.69662314068364,-23.942984982311774
2243,1731308150310567949,280.4220603808655,-33.11698924901268,1.1921173,0.054217614,-17.065187,0.030144995,-24.73013,0.026891937,14.978227,1.3910992,973.7291935837393,1.9476368861902194,-12.557881593398745
2244,1842238703070609421,41.99222384825451,57.780954850825196,1.4875526,0.054094043,103.34176,0.030076288,-42.100742,0.026830645,-238.8945,11.689018,973.7291935837393,137.9822048227699,-1.6449995142744347
2245,2220890716467363853,34.09461765989293,72.76709135634304,1.3415238,0.05889505,47.841473,0.03274565,-21.206406,0.029211946,-69.71498,11.141604,973.7291935837393,129.20623396318615,10.93827687015634
2246,2083876904628125701,219.8620835670002,-22.92052436588143,1.5870076,0.0614785,-57.941475,0.034182046,-50.465878,0.030493336,-85.6867,11.72564,492.18523987337824,333.0525063503127,33.557542548915634
2247,1804740688068214810,340.66707695505914,57.16633520607873,1.1854777,0.05681095,30.784876,0.03158689,29.825876,0.02817823,-61.369915,20.991049,973.7291935837393,106.1363600914177,-1.4456026826031647
2248,1797478314848288773,316.7285017266351,-13.610999031923422,2.4496787,0.055158984,-53.774536,0.030668395,-69.32242,0.027358856,-67.14137,4.187322,492.18523987337824,35.595422822771106,-36.11187087305558
2249,2100471210990108698,118.39754561022912,-23.754873702308103,2.3615186,0.052152567,-53.45475,0.028996827,48.525623,0.025867673,162.09499,5.1726584,492.18523987337824,241.00447433456443,1.9787362865599512
2250,2283951011284385818,266.42674836209517,-1.3220820167392127,1.4348391,0.059806265,-22.043375,0.033252284,-42.626373,0.029663907,-48.74378,2.6136763,973.7291935837393,24.07078735097669,13.956220500113048
2251,1873638599220527105,89.49072831289858,24.274220695288367,0.98250246,0.05151677,22.966246,0.028643325,-43.25149,0.025552318,44.27667,1.0,973.7291935837393,185.41647012938407,-0.00746817051139669
2252,1800847660991643649,314.35477895099194,-4.620201234183449,20.55402,0.055121597,328.56726,0.030647608,176.96346,0.027340312,-33.062088,6.8060336,47.514997246313705,43.967638918993345,-30.011516412689563
2253,1842566164396376065,53.1229358365999,55.251547280967614,1.0347904,0.05120547,33.598022,0.02847024,-27.251225,0.025397914,-117.191055,1.0,973.7291935837393,144.54919863294944,-0.7118410337911234
2254,1761448147868975105,342.95683467464056,-22.943525262229922,1.4890296,0.05595751,44.268524,0.031112377,-83.694244,0.027754925,-146.00172,2.8561263,973.7291935837393,35.06148590784263,-62.65119887243808
2255,1797221858190295041,319.1318950559589,-16.167444783380652,10.812581,0.051437974,157.28572,0.028599514,152.59727,0.025513235,-42.550007,1.715391,90.68942005794487,33.76721987522275,-39.248300810664496
2256,1896670760777285633,48.391616303705284,-53.084005330505065,1.8482479,0.051139057,89.59391,0.028433315,-64.17804,0.02536497,233.74463,4.222825,492.18523987337824,267.3931037261412,-53.091034048155265
2257,1874289900946194433,88.4281342769512,20.45531351413297,0.9872758,0.051367167,27.329563,0.028560145,-49.422165,0.025478115,41.228603,3.3850844,973.7291935837393,188.22380531172487,-2.777703423780651
2258,2051037065126084609,203.19327967891343,6.789630576274848,2.1515682,0.07412851,55.096184,0.04121545,-99.083,0.03676774,-13.876236,31.501637,492.18523987337824,330.5663221750192,67.41636530552789
2259,1858762602033709057,26.994248358089017,8.747027543421217,1.0721729,0.055262443,37.983044,0.030725919,-56.46029,0.027410172,-83.28692,4.288969,973.7291935837393,145.79635586368005,-51.59715940040198
2260,1989384583413497857,246.55051512019276,-51.949321070175124,1.095424,0.05977776,-29.098293,0.033236433,-31.554405,0.029649768,139.39003,4.6725907,973.7291935837393,332.73199898253336,-1.962927060426094
